Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
60a9b5eb90e9c551970197a1edf0a7ba456458aded9623cf7af6830c69ced960,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
4fe7878349ccaf6891e3c708a7b44c5961d1ea8be7d68d6ec2e65e52542e56cc,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
84df789cf60292d662ed06bcffda1892e0e88d97af70a600125f5eec0fbc565e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
a6978d49ab38a450bbeb09e8ca71bffc6dfad7803bedd8a9dfbac0d981cd6ca9,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
0b4120223f552dc15d5e9c11b7da0278fbef91ca7507c564e8a4672c0d98feca,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged as part of another case
dc3eeeddcf156211bdbdf3282d425daee89bb7de67a6173378738b251639d3dd,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
d9eab0e3f78b55d858da46cdce1d4d3f96b2581b7d52893a841df7784dfbc9b1,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
fb363fdfe8ac7d8ea39f0fae078651e955ed61e27eb633951a19e7567234fdc0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
17db4510906fb145875b9495c8312ee1280a21e4c18e063d86e8bc595a5888e1,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
ddfa2a8b82ba1278a0ec25b515c4b28afa517d30456549444a80563c2fc2b345,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Offender given a drugs possession warning
7925132d033e95babc193f6a00c7252d63656f5c2837ec7982f0acdc7589958f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
8d5e6a03bec72fee6bdd7d4c6f854bc2de667c2445bd46b20412dfc3798cd4bc,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
513a72ac259aadd83017b3eb6d1d7e6c9f11f43bf160c7137a74d13c2c2c27c5,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
e91edef36d8defd8b32d1674e0068861c794098d1c82e21ad6c0d51cf0a04020,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
548d53a82b0029db65b570943428712b7c042a08fd4dad262e947400fcee048c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
81370ff4d13997e34e534dc2d828531084605c2adbe72e6ab894c12de3a98dfd,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
51bcd56dfbb2e77336b4e105cbd57abaa30710309b2f8d6149c7c19dd67dddd4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Formal action is not in the public interest
e34f38d31e6666df1f53aa39c10030104c1a82623e96a8d3c9a5ae30158bfb88,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
1c234713def58a0f41ee79ae3e0ce03dd9218f589fbc3f6a672340ebcb1492e0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
f531fe365145e9c22a67ff7159b602e9515d2a953daee3c4a7bcfe3aae07c4a8,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
f531fe365145e9c22a67ff7159b602e9515d2a953daee3c4a7bcfe3aae07c4a8,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
6dbe34ecb2e41fd37d66e6d028ce6ee6e65e9be801699807592ad794e5e66326,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
346e634ec12704d140c356267b4a7d1196b4d1081a12475c43a23efe2b839d6a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
bb6180551b94567dd914cc6132866914dceece19ef307c76caeaa8cc6bc85fe1,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
30a75123726e576aad381d90c617a22668b4d5387846ea105d139b43ac9bf652,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Further investigation is not in the public interest
abbbf2b9d73c3086f2f53f8d6d081f641c1d6535f5973811a4e72e222f5f12e1,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Local resolution
667fd63961c127627c62c181c9d0675fb49118c6739b19efe0983a82a61d16d0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Formal action is not in the public interest
99eecea1cd21f1b51dc0dced3f678817835c9b538fce61f36aaae633b0af66e5,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
39df3f13d64ef500ac452920a6c1bf3cbb4fbf211e9766e90b0d730471f7df6a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
c84e4346b2cb66cdcace5bbfb45b7197e06c2b965f3ba1b19aead713595e58d5,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
6eec7157840b4e16d996a68064b68e82379851d5593b0f3d4dae17823661415c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
cb2f7c40aeea07f18f6889bc046d5927e36bae328f7ec1a14ac0b2f8064003c6,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
a1eeef561ac0b783ce0d7648b498853128f02fbff44d39a69b749a0456b42659,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.625725,51.430265,On or near TREGARTH ROAD,E01014501,Bristol 041A,Investigation complete; no suspect identified
f2385bd2b92cacb95e3acc64fb7fa1344fdeaf2aa7f1d5624fad3cf04a07f008,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
82e5a6ecb8c704bfc50ab907bc0ea10893d6572b90642a23f993718d1222a54a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
76a676449223c1c189a99e286af0437c895b0fcf34a2eb16f263f6efab1b81d7,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
5798fbc1ff2a7d1c73cf820abfd54f8427f371ddb72882ada17a555f4ff16c4b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
8187082c5ff66d989693dec1d81f8043aaac248af82def4b92af01e858402642,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
6bf2bdf2813da1e53f6a0c628658ba8eecc1ec5e5205938daf4d36771d6c9e4c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
b524c3dcd81648ea138c4b3168fbf6f8de0469815db41462162575582f680453,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
c522c33ff540737cf7eabb2d343f8cb04c5d86109a88266822b54114f5687064,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
4e97c692b15c6f809b57b6a45c476ad96383c909b7689d4c28c2cc092762dc1c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
457053444b51efa70e64a13a405752959eced021250c707447fd94233cf38c60,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
659c3570ccdd519c585b6990948c3507378ea290dd465d74eaec2ca1a5f08a8a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
a4f06bdfd4cf5a879fc2de221c9cf6d228617450eb9c37a45879d062fe51a7d9,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
ad3ef4085f2fefeb40ddd656320ca17ee7ce0c88168dbb3dcc307021dff8a602,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
322b32b0ba56f75b1df172ee6aa1f6e8cf8fdfc90f3309821541b29493759dba,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
a4e726b6ad81ade66ef4bf8744d7104b0c1c071800d02a5229652fb2755ac4f6,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
cb1edb0e74e1c097a26d4073a1c55af375e09d3ef94d4f26250cb1043c1a351d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
e5f751d781755db32f99da6da90ed1b7efd26f6ebdccac1d92188bfc9926c240,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
aeb792a0e53f1d2474b507fc5670841cb2955ed30141ebeb00ebfdfe8641f3d4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
96041c1c46e16e95fddefb7121280d4ff2b807e79f15e959204435c8dc113609,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
e29cf9e4a39e8ed58eb1b9c611955774e82558ea7b1ac513a788b51cfab01349,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
7c322e906e3ef94b1c79c3fcc351632a97e90799893769bb678196c9ee22500e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
1911d7bd06729dd6b98e484ea7c72b95a56486f98005011f9123a59cdbf37947,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
128d76497b24c336738b201d70143f6f981d05937250096c5bf8e434f1bdea4a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
cb9e56a52e9e9cb01d1e80ac2879e8e255e2b1ca1f1b23c7336f4389e6e67c81,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
a71f20a881336991b994801809e0f3c1b7ec58c5df2de6346712d7a1c4a94d17,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
dd8d2aa0d5fe3bf19064921bf8406800eabbeada1709f1ab38802b7d7407b537,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
ad97d92d3d2d57fb4f394f88b28d7d1f2db50b598111e4ec300119c63f4a28e0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
2764612d5472e8ced7137109c6cf9f641268fbbc0e5cc04df15a247c326efafd,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
892e95a2689beaa363e718a1e9420b6da6da086f352eb747d2c9758add81fc18,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
3c1a99ae4b92f6711c59722ab3eb2fb68fa8e0c39f427d1edbbb165a851919ca,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
cab235320f7b62203acbb8cfffc1c1009fe451fbfc409708acf4f69fe34f9fa8,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
ee471f5a8fa3fcd0496ee52cce1bb74ab2a1def290a38b89b7fde2b2fb345518,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
024aa95063377c7085f09e1df2ea6be9ba378ca7cf32f159d23e0a4a2adf8050,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
eef217b0f52b825acb3d9cecced52977ed7eb2f3027e318c106d1f5a7974737e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
87d7b514a33a1471abffc5dbf14c252914fa062f781fbe9f0903b62f7ab94de0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
7a1d3e85bb64dab8be78f9a2c25ec035a8e2bd9627e77ce9d5038b76580e0e06,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
b8f0fddbdfce83462bb55d8b95a3cbb3cc97e6be9a254fd8edf50aa66e681343,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
d59abf9e1159e7623b6b6195940dc54f4b88f869c9b011c6bff58ea09c0c4cf4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
1e6b59ba629335be21f2dbb9aaf66ba4c298e4b1a18c09dfea03955494d1ee83,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
532aec9edd8b23fd4278cc9669592048ddb6ea857ce8347167b7a8799b832c67,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
b11a2944fe7a4617cec44c7af0c417b5800ecdc26dd27518e75d4a1effc776f5,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
51741656d3a31ef493cca7cff5925e99d3635e1ced690b3f09029a653eabac71,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
c746445b34b81fd01f7fb6bfa2558ab024f66513d5ed18066f4bb515c187a1dd,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
e54d49afeb746363efa7cacd3038154d831d9422db610303684cfa5b629aae1c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
406ded69169dd7f9990d8a8566ec02f6acc8e301bcbd2c56ffc98393f4de8b86,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
9845aa10c6a7b52707140c48b731ca279273b3921f0574c0a918699e795d6069,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
11f1acd1e9e772e27c4a15026da795a6d5ad5d58f3dfe3195a4fda7306ceaf16,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
e58a934ff52d01bf61c35496491ee76ffc96c9f6e588710bbd364325ab35b1fa,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
712fedfb1e2cbb53120ba9ee6ecb7a4d7b8de5a382cf650a5698a5e53270822b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
a1ff65723dc4766bcd887c3f20ed78786ca2f23b6fa65b308d2bec8a3bb4097a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
fc94f93c0419d9994aabfa23d847c4f7815688024803dad3205a1629774901fa,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
152f66dfcbc7a88fcad9454dc305db69a8a279ea556e8c249494a7d65491d7fb,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
d6a4632aed930bf46e585fdf1996a255227a1bbd0138eeb505ce452a525491ef,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
52d1fead4f3d3af9cc776cefb4b69458976ebfe28ab70f1c2c3950d46845319a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
8512cd806d5c03e78175880c6be8a5ce43f5fb80e0169fc8f67a1f9dd7a3fbd7,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
7dc4eb982f512573ab9a30a38b5dbe541ded3eb43c76a9fd6f7ff7e24900242a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
4d7c0af5261f16d4cf1c30394f7d59ea3e2ba534c072054aeca1745f12e72960,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
4795efe83dfd428cd1b9c235fac2a99f8341e1d9aa82cba536bfb3aa2a2d9d55,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
a0b71c09dc68ae9c2733cc55b8f51a1e7b95955a6cc2df629eb3627c04bb9944,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
0a066d5905fdf3ceb62c14eab84d29769115c978f06fabff0b9b2bd7a9a8b7a9,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
aeb07e31c56e02b43388c87671de54d81d3d422f038b83a7793e4839d982fe38,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
cfc69aeb41d28aa571f892374b308f3b5626c8a9384aae91f7f4faa23f3bd3fe,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
1066c194ea1b5b0a69f7255f5db3a251d7416d9162e8bc643253b355d5a362f6,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
72110fc38c7da2d373dbd3562f0b4680421208888cd111515567bf9aea55c254,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
